topic,topic_title,category,node,node_id,company,ticker,country,share,products,note,src
onsite_power,AI 資料中心自有發電 / 表後電力供應鏈 (Behind-the-Meter Prime Power for AI Data Centers),energy,電氣 BOP / 表後 IPP・EPC（電力孤島交鑰匙）,power_island,Eaton,ETN,US,電力管理/開關設備,中低壓開關・配電・UPS,電力孤島電氣 BOP；詳見 power/grid_power 主題,
onsite_power,AI 資料中心自有發電 / 表後電力供應鏈 (Behind-the-Meter Prime Power for AI Data Centers),energy,電氣 BOP / 表後 IPP・EPC（電力孤島交鑰匙）,power_island,華城電機,1519.TW,TW,AIDC 電力變壓器台廠龍頭,電力變壓器・GIS・配電,AIDC 變壓器貢獻破百億台幣、訂單見 2028-2030；表後電力孤島電氣 BOP 受惠,https://wantrich.chinatimes.com/news/20260221900001-420101
onsite_power,AI 資料中心自有發電 / 表後電力供應鏈 (Behind-the-Meter Prime Power for AI Data Centers),energy,電氣 BOP / 表後 IPP・EPC（電力孤島交鑰匙）,power_island,中興電工,1513.TW,TW,重電/GIS,GIS 氣體絕緣開關・統包工程,重電四雄；表後/電網 GIS＋EPC 統包,
onsite_power,AI 資料中心自有發電 / 表後電力供應鏈 (Behind-the-Meter Prime Power for AI Data Centers),energy,電氣 BOP / 表後 IPP・EPC（電力孤島交鑰匙）,power_island,亞力電機,1514.TW,TW,配電盤/重電,配電盤・開關・電力設備,重電四雄；AIDC 與電網雙引擎、訂單見 2027-2028,
onsite_power,AI 資料中心自有發電 / 表後電力供應鏈 (Behind-the-Meter Prime Power for AI Data Centers),energy,電氣 BOP / 表後 IPP・EPC（電力孤島交鑰匙）,power_island,士林電機,1503.TW,TW,重電/變壓器,變壓器・配電・馬達,重電四雄；AIDC 與台電強韌電網受惠,
onsite_power,AI 資料中心自有發電 / 表後電力供應鏈 (Behind-the-Meter Prime Power for AI Data Centers),energy,下游：AI 資料中心 / 超大規模業者（買方）,datacenter_demand,超大規模業者,MSFT,US,表後發電終端買方,AI 資料中心園區自建電廠,Microsoft/Google/AWS/Meta；Meta 在 Ohio 自建 200MW 燃氣廠,https://www.iea.org/reports/key-questions-on-energy-and-ai/executive-summary
onsite_power,AI 資料中心自有發電 / 表後電力供應鏈 (Behind-the-Meter Prime Power for AI Data Centers),energy,下游：AI 資料中心 / 超大規模業者（買方）,datacenter_demand,AI 實驗室,—,US,新興超級算力買方,AI 訓練/推論算力,OpenAI/xAI；xAI 已直接向三菱重工採購燃機就地發電,
onsite_power,AI 資料中心自有發電 / 表後電力供應鏈 (Behind-the-Meter Prime Power for AI Data Centers),energy,下游：AI 資料中心 / 超大規模業者（買方）,datacenter_demand,新型雲/Neocloud,CRWV,US,GPU 雲園區,GPU 算力雲,CoreWeave 等；園區電力是擴張瓶頸，詳見 neocloud 主題,
onsite_power,AI 資料中心自有發電 / 表後電力供應鏈 (Behind-the-Meter Prime Power for AI Data Centers),energy,下游：AI 資料中心 / 超大規模業者（買方）,datacenter_demand,LNG / 天然氣供應,LNG,US,燃料供應,天然氣/LNG 燃料,Cheniere 等；prime power 經濟性繫於氣價與 LNG 基建,
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,電極陣列 / 超細導線 / 植入式 ASIC,electrode_chip,TSMC 台積電,2330.TW,TW,植入式神經 ASIC 代工（65nm 混訊／0.13µm BCD）,低功耗混訊/BCD 製程，神經前端 ASIC 流片,BCI 神經 ASIC 多用 TSMC 65nm 混訊與 0.13µm BCD；BCI 讀寫頻寬綁進先進混訊製程供應鏈——台廠最直接隱性卡位,https://www.imec-int.com/en/articles/power-asics-implantable-devices-illustrated-ultrasmall-migraine-implant-and-energy
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,電極陣列 / 超細導線 / 植入式 ASIC,electrode_chip,Blackrock Neurotech,—,US,Utah Array 臨床基準（侵入式電極）,Utah Array（96–128 通道矽針）/ NeuroPort,未上市（Tether 2024 控股）；植入逾 30 人、20 年臨床長期記錄基準,https://www.science.org/doi/10.1126/sciadv.aay2789
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,電極陣列 / 超細導線 / 植入式 ASIC,electrode_chip,imec,—,BE,植入式 ASIC / 神經探針 IP,超小型植入 ASIC / Neuropixels 探針技術,比利時研究機構；神經 ASIC IP 與 Neuropixels 探針授權來源,https://www.imec-int.com/en/articles/power-asics-implantable-devices-illustrated-ultrasmall-migraine-implant-and-energy
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,電極陣列 / 超細導線 / 植入式 ASIC,electrode_chip,Texas Instruments,TXN,US,醫療類比前端/低功耗 MCU,生醫感測類比前端(AFE) / 超低功耗 MCU,植入式裝置常用其低功耗類比/電源元件（非神經專用）,https://www.nxp.com/docs/en/white-paper/ICIMDOVWP.pdf
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,神經訊號處理 / 解碼 AI,decode_ai,神經解碼 AI（OEM/新創自研）,—,US,閉迴路 BCI 軟體大腦,意圖/語言/動作解碼模型 / 神經基礎模型,Neuralink 語言+游標解碼、Synchron 與 NVIDIA 建神經基礎模型；資料飛輪=新護城河,https://nextwavesinsight.com/bci-neuralink-synchron-clinical-trials-2026/
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,神經訊號處理 / 解碼 AI,decode_ai,NVIDIA,NVDA,US,神經 AI 訓練算力,GPU / Holoscan 邊緣推論,Synchron 等 BCI 神經基礎模型訓練/推論算力底層,https://nextwavesinsight.com/bci-neuralink-synchron-clinical-trials-2026/
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,神經訊號處理 / 解碼 AI,decode_ai,Medtronic（BrainSense AI）,MDT,US,自適應 DBS 閉迴路演算法,BrainSense Adaptive 感測即時調整,感測腦波自動調刺激、設定時間縮 85%；詳見下游神經調控段,https://news.medtronic.com/2025-02-24-Medtronic-earns-U-S-FDA-approval-for-the-worlds-first-Adaptive-deep-brain-stimulation-system-for-people-with-Parkinsons
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,植入裝置 OEM / 侵入式 BCI 新創,device_oem,Neuralink,—,US,侵入式 BCI 估值龍頭,"N1 植入物（柔性線>1,024 通道）+ R1 手術機器人",未上市；2025 完成 $6.5 億 E 輪、估值 $90 億（vs 2023 $35 億）；累計植入約 20 名重度癱瘓者；2026 拚二代裝置/語言+視覺雙突破,https://techcrunch.com/2025/05/28/elon-musks-neuralink-raises-600m-at-9b-valuation/
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,植入裝置 OEM / 侵入式 BCI 新創,device_oem,Synchron,—,US,經血管 BCI（不開顱）,Stentrode（血管支架式電極）,未上市；2025/11 完成 $2 億 D 輪（Double Point 領投）、累計 $3.45 億；2026 進樞紐試驗、若成功為首張可植入 BCI PMA 申請者；投資人含 Bezos/Gates/QIA,https://www.businesswire.com/news/home/20251106150841/en/Synchron-Raises-$200-Million-Series-D-to-Advance-Brain-Computer-Interface-Technology
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,植入裝置 OEM / 侵入式 BCI 新創,device_oem,Precision Neuroscience,—,US,高解析皮層薄膜 BCI,"Layer 7 Cortical Interface（1,024 通道薄膜）",未上市；2025/4 獲 FDA 510(k)（可植入 30 天）；市場視為首件 BCI 商品化監管里程碑,https://www.medtechdive.com/news/precision-neuroscience-brain-implant-fda-cleared/745913/
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,植入裝置 OEM / 侵入式 BCI 新創,device_oem,Paradromics,—,US,微線束高頻寬 BCI,"Connexus（>1,000 通道微線束）",未上市；Connect-One 臨床研究獲 FDA 核准（語言恢復）,https://paradromics.com/news/paradromics-receives-fda-approval-for-the-connect-one-clinical-study-with-the-connexus-brain-computer-interface/
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,上市神經調控代理：DBS / SCS / 自適應,neuromod_agent,Medtronic,MDT,US,DBS 全球龍頭・最大商業化 BCI,Percept + BrainSense Adaptive DBS（閉迴路自適應）,FDA 2025/2 核准全球首個自適應 DBS、2026/5 取得加拿大許可；服務全球逾 4 萬名 Percept 病患=史上最大規模商業化 BCI；神經調控段 FY +11%、設定時間縮 85%,https://news.medtronic.com/2025-02-24-Medtronic-earns-U-S-FDA-approval-for-the-worlds-first-Adaptive-deep-brain-stimulation-system-for-people-with-Parkinsons
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,上市神經調控代理：DBS / SCS / 自適應,neuromod_agent,Boston Scientific,BSX,US,SCS/神經調控成長最快,WaveWriter SCS / DBS / Nalu 微型 SCS,神經調控 Q1 2026 營收 $3.18 億(+17.4%)、全公司最快段；2026/1 併 Nalu 微型 SCS；惟全公司 FY26 有機成長下修至 6.5–8%（EP/WATCHMAN 逆風）,https://finance.yahoo.com/sectors/healthcare/articles/bsx-q1-neuromodulation-sales-rise-152500241.html
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,上市神經調控代理：DBS / SCS / 自適應,neuromod_agent,Abbott,ABT,US,DBS/SCS 第三勢力,Liberta RC DBS / Eterna SCS,Liberta RC 號稱最小可充電 DBS、一年僅充 10 次；神經調控 2023 約 $8.9 億(+15.5%),https://www.medtechdive.com/news/abbott-approval-rechargeable-deep-brain-stimulation-liberta/705603/
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,閉迴路 / 利基神經調控（VNS・閉迴路・心衰）,closed_loop_agent,NeuroPace,NPCE,US,閉迴路癲癇 BCI 純玩家,RNS System（響應式閉迴路顱內 EEG）,"已上市響應式閉迴路 BCI；2025 營收約 $1 億(+25%)、累計逾 8,000 病患；2026 拚 $99–101M、核心 RNS +21–23%；IGE PMA 拚 2026 年中",https://investors.neuropace.com/news/news-details/2026/NeuroPace-Reports-First-Quarter-2026-Financial-Results-and-Raises-2026-Revenue-Guidance/
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,閉迴路 / 利基神經調控（VNS・閉迴路・心衰）,closed_loop_agent,LivaNova,LIVN,UK,VNS 全球龍頭,VNS Therapy（癲癇/難治型憂鬱）/ OSPREY pHGNS,2026 營收成長 7–8%(cc)、adj EPS $4.15–4.25；RECOVER 憂鬱 24 月耐久數據；OSPREY 切入 OSA,https://www.sec.gov/Archives/edgar/data/0001639691/000163969126000031/a1q2026earningspressrelease.htm
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,閉迴路 / 利基神經調控（VNS・閉迴路・心衰）,closed_loop_agent,CVRx,CVRX,US,壓力反射治心衰純玩家,Barostim（baroreflex activation）,2026 營收拚 $0.63–0.67 億、Q1 +20%、毛利 87%；2026 Cat I CPT 碼上路；BENEFIT-HF 若成放大適應人群約 3x,https://www.stocktitan.net/sec-filings/CVRX/8-k-cv-rx-inc-reports-material-event-41e08ff8dc4a.html
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,閉迴路 / 利基神經調控（VNS・閉迴路・心衰）,closed_loop_agent,Inspire Medical,INSP,US,舌下神經刺激治 OSA,Inspire V（hypoglossal nerve stimulation）,2026 財測因 Inspire V 編碼亂流由近 $10 億下修至 $8.25–8.75 億；給付/編碼是神經電子命門的血淋淋示範,https://www.globenewswire.com/news-release/2026/05/04/3287119/0/en/Inspire-Medical-Systems-Inc-Announces-First-Quarter-2026-Financial-Results-and-Updates-2026-Guidance.html
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,終端：病患族群 / 給付方,patient_payer,病患族群（癱瘓/帕金森/癲癇/中風）,—,GLOBAL,BCI/神經調控終端,ALS/脊髓損傷/帕金森/癲癇/中風/慢性疼痛/OSA,"美國 BCI 候選者近 1,000 萬；裝機量回饋上游解碼飛輪",https://www.massdevice.com/analysts-see-400b-bci-opportunity/
bci_neurotech,腦機介面與神經調控供應鏈 (Brain-Computer Interface & Neuromodulation),health,終端：病患族群 / 給付方,patient_payer,Medicare / 商保給付方,—,US,放量生殺大權,CPT 編碼 / 事前審查 / 給付決策,CVRx Cat I CPT 上路=利多、Inspire V 編碼亂流=財測腰斬；FDA 過關只是門票、給付才是鑰匙,https://www.stocktitan.net/news/CVRX/cv-rx-announces-implementation-of-new-category-i-cpt-codes-for-yd4bdyxythas.html
surgical_robotics,手術機器人供應鏈 (Surgical & Medical Robotics),health,上游：精密諧波減速機 / 伺服 / 力回饋,precision_components,Harmonic Drive Systems,6324.T,JP,諧波減速機全球寡占,諧波減速機 / 精密伺服致動器（醫療等級）,手術機器人關節高精度傳動核心；醫療為高毛利利基,https://www.surgicalroboticstechnology.com/company/harmonic-drive-llc/
surgical_robotics,手術機器人供應鏈 (Surgical & Medical Robotics),health,上游：精密諧波減速機 / 伺服 / 力回饋,precision_components,上銀科技 Hiwin,2049.TW,TW,精密傳動台廠龍頭,諧波減速機 / 滾珠螺桿 / 線性滑軌,台股醫療/機器人傳動代表；醫療佔比仍小、主力工業,https://www.surgicalroboticstechnology.com/company/harmonic-drive-llc/
surgical_robotics,手術機器人供應鏈 (Surgical & Medical Robotics),health,上游：精密諧波減速機 / 伺服 / 力回饋,precision_components,全球傳動 TBI Motion,4540.TW,TW,線性傳動,滾珠螺桿 / 線性模組,工業自動化為主，間接卡位醫療機器人傳動,
surgical_robotics,手術機器人供應鏈 (Surgical & Medical Robotics),health,上游：精密諧波減速機 / 伺服 / 力回饋,precision_components,Maxon / Faulhaber,—,CH,精密微馬達,醫療等級微型伺服馬達,未上市/私有；手術機器人精密致動微馬達供應,
surgical_robotics,手術機器人供應鏈 (Surgical & Medical Robotics),health,內視鏡光學 / 影像 / 視覺系統,optics_endoscope,Olympus,7733.T,JP,內視鏡 ~70% 全球市占,軟式/硬式內視鏡 / EndoTherapy / 內腔機器人,2026/5 與 EndoRobotics 全球獨家經銷；合資 Swan EndoSurgical 開發內腔手術機器人,https://www.olympus-global.com/news/2025/nr02877.html
surgical_robotics,手術機器人供應鏈 (Surgical & Medical Robotics),health,內視鏡光學 / 影像 / 視覺系統,optics_endoscope,Sony,6758.T,JP,醫療影像感測/4K-3D,醫療 CMOS 影像感測器 / 手術 4K-3D 影像,手術影像感測供應；曾與 Olympus 合資醫療影像,
surgical_robotics,手術機器人供應鏈 (Surgical & Medical Robotics),health,內視鏡光學 / 影像 / 視覺系統,optics_endoscope,HOYA / Pentax Medical,7741.T,JP,內視鏡第二陣營,軟式內視鏡 / 醫療光學玻璃,內視鏡與醫療光學材料供應,
surgical_robotics,手術機器人供應鏈 (Surgical & Medical Robotics),health,內視鏡光學 / 影像 / 視覺系統,optics_endoscope,Karl Storz,—,DE,硬式內視鏡領導,硬式內視鏡 / 微創影像,未上市；硬式內視鏡與微創影像強勢,
surgical_robotics,手術機器人供應鏈 (Surgical & Medical Robotics),health,OEM／平台廠（系統整合・FDA 取證）,oem_platform,Intuitive Surgical,ISRG,US,軟組織機器人近 60% 市占,da Vinci 5 / da Vinci Xi / Ion（肺部活檢）,"全球裝機 11,395 台(+12%)；1Q26 裝機 431 台含 da Vinci5 232 台；事實壟斷",https://www.stocktitan.net/news/ISRG/intuitive-announces-first-quarter-ceqd3ha0k9ou.html
surgical_robotics,手術機器人供應鏈 (Surgical & Medical Robotics),health,OEM／平台廠（系統整合・FDA 取證）,oem_platform,Medtronic,MDT,US,軟組織挑戰者,Hugo RAS（機器人輔助手術）,2025/12 取得美國泌尿科 FDA 清關；Expand URO 試驗達標；啟動 purposeful launch,https://www.massdevice.com/medtronic-fda-nod-hugo-surgical-robot-urology/
surgical_robotics,手術機器人供應鏈 (Surgical & Medical Robotics),health,OEM／平台廠（系統整合・FDA 取證）,oem_platform,Johnson & Johnson,JNJ,US,軟組織+內腔挑戰者,Ottava（普外）/ Monarch（內腔）/ Velys（骨科）,Ottava 1Q26 遞 FDA de novo；減重手術試驗 30 天端點達標,https://www.jnj.com/media-center/press-releases/johnson-johnson-announces-pivotal-clinical-study-results-for-a-new-soft-tissue-surgical-robotic-system
surgical_robotics,手術機器人供應鏈 (Surgical & Medical Robotics),health,OEM／平台廠（系統整合・FDA 取證）,oem_platform,Stryker,SYK,US,骨科機器人領導,Mako 4 / Mako RPS（手持式）/ Mako Spine,"Mako 全球裝機 >1,600 台；2026/1 首例 Mako RPS、限量上市切入新區隔",https://orthospinenews.com/2026/02/09/stryker-introduces-mako-handheld-robotics-with-the-limited-market-release-of-mako-rps/
surgical_robotics,手術機器人供應鏈 (Surgical & Medical Robotics),health,OEM／平台廠（系統整合・FDA 取證）,oem_platform,Zimmer Biomet,ZBH,US,骨科機器人,ROSA Knee/Hip/Shoulder / Monogram AI,2025/10 併 Monogram 取 AI 半自主全膝；2027 起搭 ZBH 植入物商化,https://www.stocktitan.net/news/ZBH/zimmer-biomet-receives-u-s-fda-clearance-for-enhanced-version-of-f9pm5nbyanas.html
